Ingredient      :        Weight 
peeled chunk : 3.2523301510374147
single cream : 3.250011524324485
lightly beaten : 3.2391149923983344
sugar white : 3.2371426620962165
ground nutmeg : 3.2367447193657126
sugar egg : 3.235676272683024
chilli flake : 3.2331433848699627
oven ready : 3.219206617520086
chocolate cocoa : 3.218739629472121
broken piece : 3.2096099005058236
piece ginger : 3.1944119041102264
zested juiced : 3.1708560430430435
redcurrant jelly : 3.1541710366587763
small chunk : 3.1299333277193333
fresh breadcrumb : 3.1227759400102526
greek yogurt : 3.119014823544396
cranberry sauce : 3.063513383510605
large white : 3.062805460578096
cheddar grated : 3.055045035756546
stock cube : 3.051016112608181
sugar double : 3.048290589167207
plain chocolate : 3.0379190155465885
juniper berry : 3.036745360996444
parsley leaf : 3.0350640589012303
root ginger : 3.018180650185897
large handful : 3.009284309049744
soft light : 2.987689670324913
vacuum packed : 2.9732712658118365
cumin seed : 2.9592953243043807
ground cumin : 2.9536315551167864
cocoa solid : 2.952634358848642
mustard seed : 2.9267033429425506
sprig leaf : 2.921002086953669
pack butter : 2.9208838819878826
filo pastry : 2.9046924141815995
parmesan grated : 2.89305812364246
sugar zest : 2.8487637673945256
spice ground : 2.8469101995211585
butter puff : 2.839182175442841
sliced large : 2.838617254715433
fast action : 2.816786999723815
mint leaf : 2.807591418487867
pear peeled : 2.7958192644457673
peeled halved : 2.794533979320759
bunch spring : 2.7874367615904574
flaky salt : 2.7861653527532635
raisin sultana : 2.7811496637260467
cream serve : 2.769719895142619
sugar mixed : 2.7577103232754543
cooked beetroot : 2.754104131373097
quartered cored : 2.744032477650235
white icing : 2.722775569157001
baby carrot : 2.7074599009518217
soft butter : 2.706461948231091
sugar self : 2.6866344924368435
strong white : 2.685990607043595
celery stick : 2.6805066153452546
egg plain : 2.6792051858618686
ground allspice : 2.677388397313198
coarsely grated : 2.673392504431198
chestnut roughly : 2.665041845886225
slice prosciutto : 2.6640591196449783
butter room : 2.659127138429297
sugar dark : 2.650919408158098
flour cocoa : 2.644113803618219
dark brown : 2.638839592321641
black pepper : 2.6341510023923633
milk large : 2.6305323216199836
milk double : 2.6303878152619475
celeriac peeled : 2.61049125714706
thick slice : 2.6078889166274504
ground mixed : 2.598333290461619
fennel seed : 2.597146055572563
savoy cabbage : 2.596699473977502
large yolk : 2.596086892479681
cream milk : 2.595126314030501
candied peel : 2.5869641388666893
sprig fresh : 2.5840241978071625
broken chunk : 2.5765645899192666
cream vanilla : 2.5737339624409303
action dried : 2.561380647242993
worcestershire sauce : 2.5608532195697444
pack fresh : 2.553736818476215
piece fresh : 2.5479948433217006
medium onion : 2.5479285796268734
powder ground : 2.5406238298050208
piper potato : 2.5404566255950445
plus decorate : 2.538153367545561
green food : 2.535820464904398
sugar plain : 2.5339914980087856
softened golden : 2.528386458548888
butter shallot : 2.5180776897610877
skin removed : 2.5071954041597726
butter large : 2.498843803835816
lemon zest : 2.4902479819420122
squash peeled : 2.480283730594898
large potato : 2.4752569033073293
sugar cocoa : 2.466172689417892
halved sliced : 2.463535945716263
fresh root : 2.4516878400725113
leaf serve : 2.4506299012423325
fresh leaf : 2.444711809106143
giblet removed : 2.4430420859285786
ginger peeled : 2.4408347158827177
sweet potato : 2.4332505368927313
cream golden : 2.4221510289873214
butter double : 2.4198635777650694
sliced small : 2.4088924258764974
christmas cake : 2.398877946336749
beaten plain : 2.389730934374614
whole almond : 2.3681068363680726
pack parsley : 2.366968554073349
whole clove : 2.3653526683110484
large knob : 2.3623911693733644
seed scraped : 2.3583507336521006
roll icing : 2.3570707883554176
butter caster : 2.3561201501128877
toasted flaked : 2.3532383323178894
extract plain : 2.351273302148666
sugar orange : 2.344482886330208
peeled quartered : 2.341794208438546
sherry vinegar : 2.3332873875140336
cream dark : 2.332488720603105
black treacle : 2.3226896797028185
wine chicken : 2.3143196504299404
sugar small : 2.3141085113168285
peeled grated : 2.313504715888419
sugar milk : 2.2958090991979923
bunch parsley : 2.2943436976779212
sunflower greasing : 2.291101805497007
greasing golden : 2.282503779910535
edible glitter : 2.282205185259949
chestnut mushroom : 2.2610688506268772
sized piece : 2.260638519468913
cranberry juice : 2.260280581746502
sugar cider : 2.2580787777338616
sachet fast : 2.2546772652358813
turkey chicken : 2.249346748731496
vanilla split : 2.247986432307413
ground mace : 2.2458524011791883
pomegranate seed : 2.2236646060147742
cored diced : 2.2231928104999836
melted plus : 2.221157164966981
silver ball : 2.2204821999999886
sprout halved : 2.219596024628256
good pinch : 2.2187527297891387
pack sage : 2.216504313375858
fresh cranberry : 2.2164635028148933
grand marnier : 2.216017395642008
leaf thyme : 2.21384500382901
butter olive : 2.2110865252518286
pinch cayenne : 2.2077687412975155
egg self : 2.2044887165855807
ready dried : 2.20015004115577
packed chestnut : 2.197021558717981
good grating : 2.1922128918069355
lime juice : 2.190614487361476
egg milk : 2.184206702172066
shop bought : 2.1773590096624407
white ready : 2.1769106410578
halved lengthways : 2.172841900705734
lemon juiced : 2.1722364485159114
walnut roughly : 2.1700269279062487
poppy seed : 2.167792695147987
peeled small : 2.1642285865991164
plus sprig : 2.1611899539491284
pastry little : 2.1601792431722453
green bean : 2.153528054704531
chilli sauce : 2.1504652217284232
sugar yolk : 2.149593757250705
medium potato : 2.146645018102921
cooked peeled : 2.1434452221632507
ball stem : 2.141684124021678
cheese grated : 2.1400698372334537
bread flour : 2.135305239376573
wedge serve : 2.1324911226841907
small potato : 2.1273386974731494
beaten glaze : 2.1256135704288046
greasing dark : 2.1234056180160654
toasted hazelnut : 2.121483576583704
leaf roughly : 2.120048558572238
pepper deseeded : 2.117308397187778
ground coriander : 2.1137620065286007
condensed milk : 2.1105834166996216
smoked paprika : 2.10786601666857
pastry plain : 2.1034648604480948
halved thinly : 2.098810609974472
vanilla cream : 2.096596668572519
slice white : 2.0718261134103813
chocolate button : 2.07114533060315
little flour : 2.070149641089848
soft cheese : 2.06805651461429
dusting ground : 2.066703505183992
juice clementine : 2.0648179055837197
shallot sliced : 2.058734833725201
vegetable chicken : 2.0513709221359493
alternative grated : 2.0426594968630774
plus sprinkling : 2.040419759412227
apple cored : 2.0348213205913392
melted butter : 2.030363790009786
pinch freshly : 2.029938484657611
passion fruit : 2.029582842503225
halved leaf : 2.024535592137163
dusting pack : 2.0210348142997776
handful fresh : 2.0186392014276473
rosemary sprig : 2.0111509480383383
sprig rosemary : 2.0106800701522802
pomegranate juice : 2.0104358810140357
salad leaf : 2.0028335060810853
sugar serve : 2.001498643948812
nutmeg grated : 2.0008243571446105
leaf gelatine : 2.000207410707423
ripe pear : 1.9953458126097547
pack cooked : 1.9943800796651983
blue cheese : 1.9916784772488487
juice large : 1.991220312711127
bunch thyme : 1.9855824980173529
potato mari : 1.9781959219601783
almond milk : 1.9773008960631526
egg golden : 1.9771450453988029
whole blanched : 1.9769484039458738
vinegar light : 1.9752602264757857
clove ground : 1.9751492613340953
quality pork : 1.9714389793482734
butter dark : 1.9699426239308728
chive snipped : 1.9675712426404925
plus drizzle : 1.9661325443033824
butter light : 1.9654804978750187
lightly crushed : 1.962819393619789
full cream : 1.9626606853920756
sugar dust : 1.9625890596626185
amaretti biscuit : 1.9613930318671664
anise clove : 1.958682887045802
edible gold : 1.956838983991925
powder large : 1.9558207656243225
orange liqueur : 1.9533020405476487
festive spice : 1.9475822316289935
pack smoked : 1.9383961538968884
basil leaf : 1.9332155302765455
bread serve : 1.9330052293647113
decorate optional : 1.9187061411765232
rice wine : 1.9171426135177572
soda ground : 1.915586799455735
shelled pistachio : 1.9041169415040762
bunch chive : 1.9011157131246033
large butternut : 1.8898317859226557
writing icing : 1.8895210288607807
clove leaf : 1.889011337967991
thin slice : 1.8884049326533843
sheet filo : 1.8874581352366582
little greasing : 1.887073432668899
clove cinnamon : 1.8861451721118752
sugar cinnamon : 1.8856536729163875
almond icing : 1.8845398128372473
small orange : 1.8841158353108955
creamed horseradish : 1.8800653693049534
peeled diced : 1.8795865995151873
raisin currant : 1.8789315432880898
small cube : 1.8739225405582083
currant sultana : 1.8717426475780146
leaf fresh : 1.8702627007539903
coconut milk : 1.868079999773324
almond toasted : 1.8670302064142756
gelatine leaf : 1.8661141271191792
butter icing : 1.8660386098444386
butter cube : 1.8585979778735315
sprig thyme : 1.8567776635644466
pine nut : 1.854581325976021
roll white : 1.853602360670802
olive small : 1.852577921786266
baby spinach : 1.8484629261985388
dusting mincemeat : 1.8460505799728917
pack puff : 1.844777567718158
onion peeled : 1.8440670470036864
stock double : 1.8422113835882787
edward potato : 1.8409284284279352
olive garlic : 1.8357773910115243
glitter optional : 1.8357175372500594
large chunk : 1.8298338681606166
butter soft : 1.8236972426225861
softened icing : 1.8177831619201226
sprinkle decorate : 1.8156689547634537
digestive biscuit : 1.8150120134936292
powder mixed : 1.8133387560293168
peeled deseeded : 1.8115307435010217
coconut cream : 1.8093399466185551
carrot butter : 1.8060745447659154
greasing light : 1.804754604121901
clove grated : 1.8043039595276378
stoned date : 1.803940886598041
cherry tomato : 1.7992028549542372
leaf butter : 1.7963409175568268
plus garnish : 1.793611843532351
leek sliced : 1.7925590729465686
olive butter : 1.791643289463404
gruy grated : 1.790934262744035
apple grated : 1.7877931885993619
cake go : 1.7872209185882424
cored thinly : 1.786727076329278
dusting bicarbonate : 1.7862695621918454
cranberry fresh : 1.783578026943816
whipping cream : 1.781355406887455
plus rolling : 1.7807232327635112
small shallot : 1.7776016099058953
beef stock : 1.777439331527741
handful coriander : 1.7772812472902781
baking potato : 1.7728751179202298
chocolate dark : 1.7707269475532426
leftover turkey : 1.770333140537482
onion quartered : 1.76765065491727
butter garlic : 1.7658091211078417
blanched hazelnut : 1.7585104863884635
parsley roughly : 1.7576134258287137
cream butter : 1.75398146677344
royal icing : 1.7533458002458744
large pinch : 1.752335938303222
shallot garlic : 1.751597195322618
mature cheddar : 1.7479832476151342
christmas pudding : 1.7436934590218114
pack dried : 1.7410649190128473
handful flaked : 1.7379644396503868
squeeze lemon : 1.7372327881437664
five spice : 1.73657037049668
onion roughly : 1.7352352168745493
trimmed halved : 1.731665222768514
madeira cake : 1.7306744508556866
garlic bulb : 1.7277656174217015
thumb sized : 1.721202496714373
banana shallot : 1.7207648834274745
href http : 1.7186669058601847
sultana raisin : 1.7172596689035236
halved large : 1.717131900456843
bunch dill : 1.715059216781143
wholemeal flour : 1.713567970446252
pack flat : 1.7078537147637376
snipped chive : 1.7055147724483173
flour mixed : 1.704758820291241
almond plain : 1.7030287116965397
grated small : 1.7026151627467576
light olive : 1.7014476460077594
coarse salt : 1.6999015924892555
clove small : 1.6986258712319569
vegetable frying : 1.6976271029861016
large garlic : 1.696315289068341
sugar grand : 1.6857554064262836
toasted sesame : 1.6851582084805772
olive drizzling : 1.6842733162822046
cinnamon mixed : 1.6811522021916296
mustard wine : 1.6808679663672343
apricot warmed : 1.6724892617174185
zest lime : 1.6691190333704196
quality dark : 1.6683887949526217
butter cubed : 1.6652680658508703
greasing plain : 1.6643482255656552
chilli powder : 1.663369880373565
onion wedge : 1.661517183126922
leaf small : 1.6613874388206757
flour milk : 1.6587221021017493
sultana currant : 1.6568307050801692
nutmeg double : 1.6561244176887628
almond golden : 1.652978796123831
style cheese : 1.6510083023276594
http bbcgoodfood : 1.6507816385318883
shallot peeled : 1.6504070377811724
chunk butter : 1.6500757891480609
clove peeled : 1.6467697319317955
black olive : 1.6457357426202845
toasted roughly : 1.6426375871621
half lengthways : 1.6412507461007546
cooked turkey : 1.6401034964054193
dried fig : 1.6393219188816315
pack coriander : 1.6385946240626967
cream white : 1.635483131195207
yolk beaten : 1.6352424819967024
ginger syrup : 1.6343038960700755
drained rinsed : 1.6326776554521856
flour butter : 1.6317133476928167
mustard powder : 1.6286506691926266
bottle wine : 1.6269729800413824
dusting butter : 1.6269337807928579
instant coffee : 1.6189047680831852
sliced fresh : 1.6169496264334384
sugar star : 1.6148210734709623
vegetable plus : 1.6133866786278381
sugar fresh : 1.6054504315515459
cabbage quartered : 1.6048889529559776
cream whole : 1.6038906543248692
pumpkin seed : 1.6003834680044406
feta cheese : 1.598323648225361
peeled cubed : 1.5962797464326797
broken small : 1.595868623838536
sugar wine : 1.593813759983695
crust removed : 1.5904439436218012
vegetable sunflower : 1.5899089804414848
leaf separated : 1.588887628409076
roughly large : 1.5888053468203198
egg plus : 1.5853220198188214
chocolate grated : 1.5844949268700688
milk butter : 1.5842749301750265
warmed sieved : 1.5808956857490815
smoked bacon : 1.578922178987042
pork sausage : 1.5758242101860822
cold water : 1.575122471846694
bunch mint : 1.5749471582392391
crushed garlic : 1.5748191609516065
regal icing : 1.5740463567578975
fennel bulb : 1.573896861295505
chocolate melted : 1.5732841224035863
vegetable peeler : 1.5731319021394496
pastry beaten : 1.5703216352675096
pinch nutmeg : 1.569881931090626
cocktail sausage : 1.5694780939672883
sugar medium : 1.5672273658906004
slice smoked : 1.5643263933362146
thin strip : 1.5637973579764992
raspberry defrosted : 1.5615431505222608
sliced onion : 1.5601597471578543
onion butter : 1.5561704506652587
hazelnut toasted : 1.5548582511028863
sunflower onion : 1.5509030760252758
bacon lardons : 1.549180645386593
softened caster : 1.5489670243993616
olive lemon : 1.5484981997925393
yeast golden : 1.527162360967698
core removed : 1.5263633450508254
large cabbage : 1.5246397678307084
leftover cooked : 1.5203587835082377
fresh coriander : 1.519776831668129
walnut piece : 1.5178410713900439
defrosted frozen : 1.5140092812599741
leaf black : 1.5116615477256672
onion large : 1.5107957990662495
extract large : 1.5082213619771934
sweet chilli : 1.5043703861830464
large piece : 1.5043081580235635
vanilla bean : 1.502548373179578
flour golden : 1.4996365227053823
orange lemon : 1.4991112061283525
sliced diagonal : 1.4986338996928357
curry powder : 1.4980298119652766
cream plus : 1.49729235004624
liquid glucose : 1.4940433247658684
potato olive : 1.4925449047354724
head chicory : 1.4847661717683538
mini marshmallow : 1.4843783750962785
wine vegetable : 1.4831495845023688
chocolate double : 1.4796630955973678
duck goose : 1.4779216109804436
beaten self : 1.475786001210936
mustard small : 1.475669381777447
onion pack : 1.4752620609861833
fresh ginger : 1.4738280961133263
butter leek : 1.4724533952228294
salmon fillet : 1.4671168846655895
flour icing : 1.4662144226320422
cheese crumbled : 1.462291673183785
cored grated : 1.4611444019336435
milk vegetable : 1.4603978893197787
roast potato : 1.4592986041183262
bunch sage : 1.454260148764819
almond roughly : 1.4523858450881568
caraway seed : 1.4516667772499767
sour cherry : 1.451270832686852
basmati rice : 1.4511414295482221
bread crust : 1.4481105252733775
horseradish sauce : 1.4474002446926884
yellow mustard : 1.447049060581899
yolk caster : 1.4470205200802617
peeled thinly : 1.446054331653015
slightly salted : 1.444552736370667
drizzle olive : 1.4440066848536182
butter egg : 1.44192391286601
grated horseradish : 1.4402737202978613
biscuit butter : 1.4400423567216816
large cauliflower : 1.4371189012739123
bbcgoodfood recipe : 1.4356046272224767
deseeded diced : 1.4332489822701824
sugar pomegranate : 1.4326611979142831
goose sunflower : 1.4305785649259266
chicken wing : 1.4304086503027895
whole nutmeg : 1.430241639246228
elderflower cordial : 1.429741559002925
egg lightly : 1.428481391399293
flour large : 1.4263629662744455
rasher pancetta : 1.4254439796284641
anise cinnamon : 1.4247456677011854
bean drained : 1.4236116901214662
sheet ready : 1.4208463272767742
clove thinly : 1.420521869909015
plus syrup : 1.4199327087588451
boiling water : 1.4198933685095076
large small : 1.4171357600111119
sugar cornflour : 1.4169533309626483
brown muscovado : 1.4148671585974375
fresh parsley : 1.4122921481763484
chicken liver : 1.411782906236732
liqueur used : 1.41107346873886
leaf large : 1.4032610291033856
sifted plus : 1.4004063692679127
stalk removed : 1.3988687001053277
flour bicarbonate : 1.398580587871278
firm pear : 1.3983083014557751
peanut butter : 1.3979474495635795
shallot halved : 1.3977198994870308
sliced white : 1.3969184230274492
juice zest : 1.3940066762128072
bacon rasher : 1.3923571672066064
crushed fresh : 1.3892414989546722
cherry halved : 1.3882291892360656
freshly brewed : 1.3878063226658863
rosemary leaf : 1.3874696995728153
leftover christmas : 1.38669828786536
cocktail stick : 1.3854549072379765
melted cooled : 1.384922233749536
ginger sliced : 1.3832629975270962
pack vacuum : 1.382621723239592
handful flat : 1.3803837605902078
flatleaf parsley : 1.3795110564277722
lettuce leaf : 1.3777334464359994
leaf optional : 1.377129340239224
lemon plus : 1.3765800272725022
baby potato : 1.3763000413800353
scraped vanilla : 1.3759864311879952
sugar pack : 1.3711215860350605
flour white : 1.3702978737894116
leaf stripped : 1.3699013827248758
syrup plain : 1.3692708775561873
lemon grated : 1.3691800054548309
cooking apple : 1.3658420773146946
mincemeat beaten : 1.3646778450394557
tomato ketchup : 1.358376968312115
little dusting : 1.3578043519733178
dried oregano : 1.3555811000880307
stick star : 1.3552743872360522
lemon olive : 1.3533672720581038
plus yolk : 1.351931197216467
olive shallot : 1.3517134077315336
greasing large : 1.3506103884352234
vinegar golden : 1.3503372771948188
thawed frozen : 1.3490582160750966
vinegar olive : 1.3448293459362286
deseeded sliced : 1.3407723231836985
pack thyme : 1.340491425912563
semi skimmed : 1.3358664236500941
skimmed milk : 1.3358664236500941
leaf whole : 1.335493538332469
dried thyme : 1.3332132622156936
bunch coriander : 1.333176471787397
beaten fork : 1.3324057277270362
whole cooked : 1.3316442848578585
fresh sage : 1.33096772540932
sugar black : 1.330582312866606
sugar lemon : 1.3305753446024464
cherry dried : 1.3257871663867482
ripe avocado : 1.3252100622794254
medium white : 1.3240790926025792
greasing onion : 1.323798996011816
orange marmalade : 1.319513892219496
plus drizzling : 1.3190238455091707
white pepper : 1.3184980742232058
pared zest : 1.3181591419847614
leaf olive : 1.31630821721282
white golden : 1.3156405186301192
ready turkey : 1.3153709813002297
brandy dark : 1.3151133473369923
sauce serve : 1.314962029594793
free flour : 1.3148628818222696
sugar sprinkling : 1.311060902227977
frozen pea : 1.3103767429117625
nutmeg ground : 1.3097758187849722
curry paste : 1.3082306573179694
juice cinnamon : 1.3019081849515737
turkey giblet : 1.301515463533343
flour sachet : 1.3000171216002567
little butter : 1.2989851219726098
pack sweet : 1.2988347414924093
dried breadcrumb : 1.2981442292818093
milk white : 1.2979518183648675
cumin ground : 1.297408041241595
powder golden : 1.295830475588656
chicken vegetable : 1.2957541323389297
extract icing : 1.2948474270217467
sundried tomato : 1.293083782089565
small knob : 1.2925678477390292
sweet shortcrust : 1.291491265941917
sausage skin : 1.289815824670402
optional icing : 1.2867836076767576
vegetable greasing : 1.285964236543605
mushroom sliced : 1.2852880474877684
granny smith : 1.283056703605392
peeled long : 1.2788780222357514
dried porcini : 1.2775859033274268
seed crushed : 1.275439990412647
hard cheese : 1.2752007278181048
medium sized : 1.2742158042514666
lemon wedge : 1.2716205892800339
frozen raspberry : 1.2708630124970703
bunch rosemary : 1.27040781586101
raisin mixed : 1.2685458575754631
halved butter : 1.2684425017281342
flour light : 1.2634034560731047
thymesprigs leaf : 1.2626492223825638
chicken breast : 1.2608103876305494
carrot halved : 1.2593400922101436
rolled oat : 1.2590271887689928
stock butter : 1.258057436813681
white wineor : 1.2572671164612081
pecan nut : 1.2553310898219512
well recipe : 1.252267835892706
rocket leaf : 1.2504960613305394
halved quartered : 1.2465886940838085
powder bicarbonate : 1.2464288351294441
handful frozen : 1.2458375205437568
pitted date : 1.243668953416964
sifted icing : 1.2433468861536552
shredded suet : 1.2430717375037732
rosemarysprigs leaf : 1.2385723463299918
clove thyme : 1.2378126822513935
orange grated : 1.2377459643663284
handful thyme : 1.232825936160302
potato king : 1.232480334476247
milk plain : 1.232390156397726
chocolate milk : 1.232197079889667
beaten ground : 1.2312818464165158
sheet leaf : 1.2310544143201434
bean trimmed : 1.2275111041424827
sugar icing : 1.2273746559285623
icing icing : 1.2259412825649647
cream good : 1.2255040981272656
fresh dried : 1.2253139126649977
used waitrose : 1.2242467053394532
cored sliced : 1.2219944038695987
flour goose : 1.221068528405994
syrup butter : 1.2191012757764152
vegetarian parmesan : 1.2188742334678175
parmesan style : 1.2188742334678175
pack dill : 1.2188643329032585
risotto rice : 1.2165074659894666
made custard : 1.2123991173365445
medium beaten : 1.2110975546073524
milk beaten : 1.2083571121096048
zest small : 1.207480067787789
sunflower vegetable : 1.2064237016202561
zest clementine : 1.2060563484530658
cream garlic : 1.2052668900763406
dusting cold : 1.204745953588477
sugar maple : 1.2042226660205668
yolk vanilla : 1.2013670309580964
vanilla seed : 1.200898387206538
clove star : 1.2003321910489069
white fondant : 1.2000211842302488
butter cold : 1.199210724914821
egg room : 1.1991534053528798
shredded leftover : 1.1983325173052526
yogurt serve : 1.195412225585185
dried chilli : 1.1908864855921637
mixed nut : 1.187674905846587
powder plain : 1.1871073954364113
butter milk : 1.1808780150700162
piece large : 1.1802435134002747
stick celery : 1.1770583935466479
neck giblet : 1.1757931305067113
small pinch : 1.1742137878232337
chocolate chip : 1.173341795272893
bean paste : 1.1725064197923556
olive rapeseed : 1.1720128498647946
peel dried : 1.1706760087401906
duck breast : 1.1702590240910182
dried porcinimushrooms : 1.169375285987715
black writing : 1.169061851510729
walnut half : 1.166953806009275
chunk olive : 1.1666415521280398
sugar light : 1.1642393050190256
potato halved : 1.1629941640514367
plus zest : 1.1620339987926978
stock made : 1.161974697828942
sugar taste : 1.1615878546015337
marzipan ready : 1.1574639568769676
potato diced : 1.1568943180288271
cream egg : 1.1548308898845399
larger one : 1.1545642418269537
outer leaf : 1.153770391823868
separated golden : 1.1532831723381722
beaten vanilla : 1.152853078449034
mango chutney : 1.1520146323344238
sliced round : 1.1511189195948948
butter piece : 1.1499326511031658
leaf garlic : 1.1495824174013614
porcini mushroom : 1.1490574860731695
used dove : 1.1487712495173896
dove farm : 1.1487712495173896
large savoy : 1.1474063770184073
half lemon : 1.1473855213345037
cheese used : 1.1469516222965468
